Gatton,10,Australia,-27.56666756,152.2833405,E. Australia Standard Time
Gavle,1,Sweden,60.68333435,17.18333244,W. Europe Standard Time
Gaya,5.5,India,24.78000069,85,India Standard Time
Gaza,2,Palestine,31.5,34.46667,Palestine Standard Time
Gdansk,1,Poland,54.35194397,18.64666748,Central European Standard Time
Gelendzhik,3,Russia,44.54999924,38.08333206,Russian Standard Time
Geneva,1,Switzerland,46.23333359,6.066666603,W. Europe Standard Time
Genoa,1,Italy,44.41055679,8.935277939,W. Europe Standard Time
Gent,1,Belgium,51.04999924,3.733333349,Romance Standard Time
George Town,-5,Cayman Islands,19.29583359,-81.3758316,Cayman Islands Standard Time
George Town,8,Malaysia,5.363611221,100.3108368,Singapore Standard Time
Georgetown,-4,Guyana,6.783333302,-58.15000153,SA Western Standard Time
Ghardaia,1,Algeria,32.49094,3.67347,W. Central Africa Standard Time
Ghatgaon,5.5,India,21.40416718,85.88694763,India Standard Time
Ghumli,5.5,India,21.88583374,69.76361084,India Standard Time
Gibraltar,1,Gibraltar,36.13333511,-5.349999905,Romance Standard Time
Gig Harbor,-8,United States,47.32694626,-122.5955582,Pacific Standard Time
Girona,1,Spain,41.98166656,2.823611021,Romance Standard Time
Giurgiu,2,Romania,43.90000153,25.96666718,FLE Standard Time
Gladstone,10,Australia,-23.85000038,151.2666626,E. Australia Standard Time
Glasgow,0,United Kingdom,55.86666489,-4.266666889,GMT Standard Time
Gloucester,0,United Kingdom,51.88333511,-2.25,GMT Standard Time
Golden,-7,Canada,51.29611206,-116.9630585,Mountain Standard Time
Golra Sharif,5,Pakistan,33.69388962,72.97694397,Pakistan Standard Time
Gosford,10,Australia,-33.42722321,151.343338,AUS Eastern Standard Time
Gothenburg,1,Sweden,57.68333435,11.96666622,W. Europe Standard Time
Grafton,10,Australia,-29.68333244,152.9333344,AUS Eastern Standard Time
Granada,-6,Nicaragua,11.92805576,-85.95999908,Central America Standard Time
Granada,1,Spain,37.16666794,-3.599999905,Romance Standard Time
Grand Rapids,-5,United States,42.96666718,-85.66666412,Eastern Standard Time
Grand-Bassam,0,Cote d'Ivoire,5.199999809,-3.733333349,Greenwich Standard Time
Grasse,1,France,43.6586113,6.923611164,Romance Standard Time
Gratkorn,1,Austria,47.13499832,15.34027767,W. Europe Standard Time
Graz,1,Austria,47.07055664,15.43805599,W. Europe Standard Time
Great Falls,-7,United States,47.50027847,-111.3008347,Mountain Standard Time
Grenoble,1,France,45.18333435,5.716666698,Romance Standard Time
Guadalajara,-6,Mexico,20.66670227,-103.3332977,Mexico Standard Time
Guangzhou,8,China,23.11666679,113.2666702,China Standard Time
Guatemala City,-6,Guatemala,14.625,-90.53277588,Guatemala Standard Time
Guayaquil,-5,Ecuador,-2.200000048,-79.90000153,SA Pacific Standard Time
Guaymas,-7,Mexico,27.91388893,-110.9022217,US Mountain Standard Time
Guelph,-5,Canada,43.54999924,-80.25,Eastern Standard Time
Gulbarga,5.5,India,17.32999992,76.83000183,India Standard Time
Gyor,1,Hungary,47.68416595,17.63500023,Central Europe Standard Time
Gyumri,4,Armenia,40.78944397,43.84749985,Armenia Standard Time
Hagatna,10,Guam,13.46666622,144.75,West Pacific Standard Time
Hai Phong,7,Vietnam,20.86138916,106.6797256,SE Asia Standard Time
Haifa,2,Israel,32.81194305,34.99888992,Israel Standard Time
Halab,2,Syria,36.21666718,37.16666794,Syria Standard Time
Halifax,-4,Canada,44.64611053,-63.57361221,Atlantic Standard Time
Halle,1,Belgium,50.73694611,4.237222195,Romance Standard Time
Hama,2,Syria,35.13333511,36.75,Syria Standard Time
Hamburg,1,Germany,53.54999924,10,W. Europe Standard Time
Hamilton,-4,Bermuda,32.29999924,-64.80000305,Atlantic Standard Time
Hamilton,-5,Canada,43.25,-79.84999847,Eastern Standard Time
Hammamet,1,Tunisia,36.40000153,10.61666679,W. Central Africa Standard Time
Hammerfest,1,Norway,70.68333435,23.70000076,W. Europe Standard Time
Hanamkonda,5.5,India,18.01666641,79.6333313,India Standard Time
Hangzhou,8,China,30.27361107,120.1552811,China Standard Time
Hanjiang,8,China,25.46666718,119.1166687,China Standard Time
Hannover,1,Germany,52.38333511,9.733333588,W. Europe Standard Time
Hanoi,7,Vietnam,21.01666641,105.8833313,SE Asia Standard Time
Harare,2,Zimbabwe,-17.83333397,31.04999924,South Africa Standard Time
Harbin,8,China,45.75,126.6166687,China Standard Time
Harstad,1,Norway,68.80000305,16.56666756,W. Europe Standard Time
Hassan,5.5,India,13.00722218,76.09444427,India Standard Time
Hastings,12,New Zealand,-39.63999939,176.8413849,New Zealand Standard Time
Hat Yai,7,Thailand,7.001944542,100.457222,SE Asia Standard Time
Havana,-5,Cuba,23.13305473,-81.6166687,Cuba Standard Time
Heerlen,1,Netherlands,50.88305664,5.98083353,W. Europe Standard Time
Helena,-7,United States,46.59111023,-112.0205536,Mountain Standard Time
Helsingborg,1,Sweden,56.04999924,12.69999981,W. Europe Standard Time
Helsingor,1,Denmark,56.0363884,12.6133337,Romance Standard Time
Helsinki,2,Finland,60.16666794,24.96666718,FLE Standard Time
Heredia,-6,Costa Rica,9.991944313,-84.12000275,Central America Standard Time
Hermosillo,-7,Mexico,29.09166718,-110.9458313,US Mountain Standard Time
Hikkaduwa,5.5,Sri Lanka,6.128055573,80.10444641,India Standard Time
Hillsboro,-8,United States,45.52305603,-122.9886093,Pacific Standard Time
Hilo,-10,United States,19.69333267,-155.0905609,Hawaiian Standard Time
Hiroshima,9,Japan,34.38333511,132.4333344,Tokyo Standard Time
Ho Chi Minh,7,Vietnam,10.78333378,106.6999969,SE Asia Standard Time
Hobart,10,Australia,-42.88333511,147.3166656,Tasmania Standard Time
Hohhot,8,China,40.81666565,111.6500015,China Standard Time
Homagama,5.5,Sri Lanka,6.840833187,80.0138855,India Standard Time
Hong Kong,8,China,22.28333282,114.1666641,China Standard Time
Honiara,11,Solomon Islands,-9.433303833,159.9500122,Central Pacific Standard Time
Honokaa,-10,United States,20.07749939,-155.4641724,Hawaiian Standard Time
Honolulu,-10,United States,21.31666756,-157.8666687,Hawaiian Standard Time
Hope ,-8,Canada,49.3805542,-121.4444427,Pacific Standard Time
Hora Sfakion,2,Greece,35.20166779,24.13694382,FLE Standard Time
Horsens,1,Denmark,55.86055374,9.849721909,Romance Standard Time
Hostalric,1,Spain,41.74638748,2.635555506,Romance Standard Time
Houston,-6,United States,29.75,-95.38305664,Central Standard Time
Howland Island,-12,United States,0.80916667,-176.6174927,Dateline Standard Time
Hua Hin,7,Thailand,12.57027817,99.95777893,SE Asia Standard Time
Hubli,5.5,India,15.35000038,75.1333313,India Standard Time
Hudson,-5,United States,42.39166641,-71.56666565,Eastern Standard Time
Huelva,1,Spain,37.25,-6.949999809,Romance Standard Time
Huizhou,8,China,23.1119442,114.4161148,China Standard Time
Huntingdon,-5,Canada,45.09194565,-74.17666626,Eastern Standard Time
Huntington,-5,United States,38.41055679,-82.42861176,Eastern Standard Time
Hyderabad,5.5,India,17.39999962,78.48332977,India Standard Time
Iasi,2,Romania,47.17027664,27.58361053,E. Europe Standard Time
Ibadan,1,Nigeria,7.396389008,3.916666746,W. Central Africa Standard Time
Ibb,3,Yemen,13.9663887,44.16638947,Arab Standard Time
Igoumenitsa,2,Greece,39.5047226,20.26277733,FLE Standard Time
Iligan,8,Philippines,8.232777596,124.2402802,Singapore Standard Time
Incheon,9,Korea South,37.45916748,126.7038879,Korea Standard Time
Indianapolis,-5,United States,39.76638794,-86.15000153,Eastern Standard Time
Inuvik,-7,Canada,68.35805511,-133.7236176,Mountain Standard Time
Iqaluit,-5,Canada,63.74139023,-68.50971985,Eastern Standard Time
Iraklion,2,Greece,35.32027817,25.14361191,FLE Standard Time
Irkutsk,8,Russia,52.26638794,104.3330536,Ikrutsk Standard Time
Irvine,-8,United States,33.67139053,-117.7913895,Pacific Standard Time
Islamabad,5,Pakistan,33.66666794,73.13305664,Pakistan Standard Time
Istanbul,2,Turkey,41.01638794,28.95000076,Turkey Standard Time
Itahari,5.75,Nepal,26.66666603,87.28360748,Nepal Standard Time
Ivalo,2,Finland,68.65000153,27.58333397,FLE Standard Time
Ivanovo,3,Russia,57.01666641,41.01666641,Russian Standard Time
Ixtapa,-6,Mexico,17.65333366,-101.5972214,Mexico Standard Time
Izhevsk,4,Russia,56.84972382,53.23333359,Samara Standard Time
Izmir,2,Turkey,38.42388916,27.1427784,Turkey Standard Time
Jackson,-6,United States,32.29999924,-90.18333435,Central Standard Time
Jacksonville,-5,United States,30.33333397,-81.65000153,Eastern Standard Time
Jacobabad,5,Pakistan,28.2761116,68.43416595,Pakistan Standard Time
Jaen,1,Spain,37.76583481,-3.789444447,Romance Standard Time
Jaipur,5.5,India,26.89999962,75.80000305,India Standard Time
Jakarta,7,Indonesia,-6.1743927,106.8294067,SE Asia Standard Time
Jamestown,0,Saint Helena,-15.91666698,-5.699999809,Greenwich Standard Time
Jammu,5.5,India,32.70888901,74.85250092,India Standard Time
Jamshedpur,5.5,India,22.77861023,86.20888519,India Standard Time
Jasper,-7,Canada,52.87916565,-118.0802765,Mountain Standard Time
Jeddah,3,Saudi Arabia,21.54361153,39.17305374,Arab Standard Time
Jefferson City,-6,United States,38.57666779,-92.1736145,Central Standard Time
Jersey City,-5,United States,40.72805405,-74.07777405,Eastern Standard Time
Jerusalem,2,Israel,31.76666641,35.23333359,Israel Standard Time
Jeypore,5.5,India,18.85805511,82.5708313,India Standard Time
Jijel,1,Algeria,36.82055,5.76671,W. Central Africa Standard Time
Jilin,8,China,43.84999847,126.5666656,China Standard Time
Jinan,8,China,36.65000153,116.9666672,China Standard Time
Jinzhou,8,China,39.10027695,121.7191696,China Standard Time
Joao Pessoa,-3,Brazil,-7.13166666,-34.85388947,SA Eastern Standard Time
Johannesburg,2,South Africa,-26.25,28,South Africa Standard Time
Juba,3,South Sudan,4.864999771,31.60027695,E. Africa Standard Time
Jujuy,-3,Argentina,-24.1977787,-65.30083466,SA Eastern Standard Time
Kabardinka,3,Russia,44.65000153,37.95000076,Russian Standard Time
Kabul,4.5,Afghanistan,34.51666641,69.18333435,Afghanistan Standard Time
Kaduna,1,Nigeria,10.51666641,7.433333397,W. Central Africa Standard Time
Kagoshima,9,Japan,31.56666756,130.5500031,Tokyo Standard Time
Kaikoura,12,New Zealand,-42.40222168,173.6805573,New Zealand Standard Time
Kairouan,1,Tunisia,35.66944504,10.09222221,W. Central Africa Standard Time
Kaliningrad,2,Russia,54.70000076,20.5,Kaliningrad Standard Time
Kalmar,1,Sweden,56.66666794,16.36666679,W. Europe Standard Time
Kalutara,5.5,Sri Lanka,6.589444637,79.98083496,India Standard Time
Kamloops,-8,Canada,50.67666626,-120.3388901,Pacific Standard Time
Kampala,3,Uganda,0.316666663,32.58333206,E. Africa Standard Time
Kamuela,-10,United States,20.0205555,-155.6688843,Hawaiian Standard Time
Kandahar,4.5,Afghanistan,31.61083412,65.70027924,Afghanistan Standard Time
Kandy,5.5,Sri Lanka,7.284444332,80.63749695,India Standard Time
Kanpur,5.5,India,26.45000076,80.31666565,India Standard Time
Kansas City,-6,United States,39.09972382,-94.58333588,Central Standard Time
Kanyakumari,5.5,India,8.084166527,77.54194641,India Standard Time
Karachi,5,Pakistan,24.86666679,67.05000305,Pakistan Standard Time
Karlovy Vary,1,Czech Republic,50.23222351,12.87138844,Central Europe Standard Time
Karlstad,1,Sweden,59.38333511,13.51666641,W. Europe Standard Time
Kasaragod,5.5,India,12.5,74.98332977,India Standard Time
Kasauli,5.5,India,30.89972305,76.96722412,India Standard Time
Kathmandu,5.75,Nepal,27.70000076,85.31658936,Nepal Standard Time
Kaunas,2,Lithuania,54.90000153,23.89999962,FLE Standard Time
Kawasaki,9,Japan,35.52416611,139.7141724,Tokyo Standard Time
Kazan,3,Russia,55.75,49.13333511,Russian Standard Time
Keel,0,Ireland,53.97583389,-10.08388901,GMT Standard Time
Kelowna,-8,Canada,49.88360977,-119.4936142,Pacific Standard Time
Kemerovo,7,Russia,55.37138748,86.05249786,Kemerovo Standard Time
Kendari,8,Indonesia,-3.968611002,122.5211105,Singapore Standard Time
Kenitra,0,Morocco,34.26101,-6.5802,Morocco Standard Time
Kerikeri,12,New Zealand,-35.22444534,173.9513855,New Zealand Standard Time
Khabarovsk,10,Russia,48.41666794,135.1166687,Khabarovsk Standard Time
Kharkov,2,Ukraine,49.99361038,36.23027802,Ukraine Standard Time
Khartoum,3,Sudan,15.58333302,32.53333282,E. Africa Standard Time
Kiel,1,Germany,54.33333206,10.11666679,W. Europe Standard Time
Kiev,2,Ukraine,50.43305588,30.51666641,Ukraine Standard Time
Kigali,2,Rwanda,-1.950000048,30.06666756,South Africa Standard Time
Killarney,0,Ireland,52.06666565,-9.516666412,GMT Standard Time
Kimberley,2,South Africa,-28.74333382,24.76250076,South Africa Standard Time
Kingston,-5,Canada,44.23333359,-76.5,Eastern Standard Time
Kingston,-5,Jamaica,17.96666718,-75.19999695,SA Pacific Standard Time
Kingston Norfolk Island,11,Australia,-29.04999924,167.9333344,Norfolk Island Standard Time
Kingstown,-4,Saint Vincent and the Grenadines,13.19999981,-61.26666641,SA Western Standard Time
Kinshasa,1,Congo Democratic Republic of the,-4.316666603,15.30000019,W. Central Africa Standard Time
Kiruna,1,Sweden,67.84999847,20.26666641,W. Europe Standard Time
Kitchener,-5,Canada,43.45000076,-80.5,Eastern Standard Time
Knysna,2,South Africa,-34.06472397,23.08194351,South Africa Standard Time
Kochi,5.5,India,10.01666641,76.21666718,India Standard Time
Kodaikanal,5.5,India,10.23555565,77.48750305,India Standard Time
Kolhapur,5.5,India,16.6977787,74.22638702,India Standard Time
Kolkata,5.5,India,22.53333282,88.36959839,India Standard Time
Koloa,-10,United States,21.9066658,-159.469162,Hawaiian Standard Time
Kolobrzeg,1,Poland,54.18166733,15.56972218,Central European Standard Time
Kolomna,3,Russia,55.08694458,38.77777863,Russian Standard Time
Kolonia,11,Micronesia Federated States of,6.960833549,158.2088928,Central Pacific Standard Time
Konark,5.5,India,19.89999962,86.19999695,India Standard Time
Kone,11,New Caledonia,-21.06388855,164.8536072,Central Pacific Standard Time
Konin,1,Poland,52.22305679,18.25111198,Central European Standard Time
Koror,9,Palau,7.349999905,134.4833374,Tokyo Standard Time
Kos,2,Greece,36.89749908,27.28611183,FLE Standard Time
Kosciusko,-6,United States,33.04999924,-89.58333588,Central Standard Time
Kostroma,3,Russia,57.76666641,40.95000076,Russian Standard Time
Kota Kinabalu,8,Malaysia,5.976388931,116.1158371,Singapore Standard Time
Kotka,2,Finland,60.46666718,26.93333244,FLE Standard Time
Kotor,1,Montenegro,42.41916656,18.76749992,Central Europe Standard Time
Kovrov,3,Russia,56.36666489,41.33333206,Russian Standard Time
Kowloon,8,China,22.29999924,114.1833344,China Standard Time
Krakow,1,Poland,50.05527878,19.92749977,Central European Standard Time
Krasnoyarsk,7,Russia,56.00833511,92.76667023,Krasnoyarsk Standard Time
Kristiansand,1,Norway,58.15000153,8,W. Europe Standard Time
Kristianstad,1,Sweden,56.03333282,14.16666698,W. Europe Standard Time
Kronstadt,3,Russia,59.98333359,29.78333282,Russian Standard Time
Kuala Lumpur,8,Malaysia,3.166702271,101.7000122,Singapore Standard Time
Kuching,8,Malaysia,1.530833364,110.3441696,Singapore Standard Time
Kulusuk,-3,Greenland,65.5680542,-37.1875,Greenland Standard Time
Kumanovo,1,Macedonia,42.1305542,21.7211113,Central European Standard Time
Kumbakonam,5.5,India,10.96666622,79.3833313,India Standard Time
Kungur,5,Russia,57.43333435,56.95000076,Ekaterinburg Standard Time
Kunming,8,China,25.06666756,102.6833344,China Standard Time
Kupang,8,Indonesia,-10.16666698,123.5833359,Singapore Standard Time
Kurgan,5,Russia,55.45360947,65.34222412,Ekaterinburg Standard Time
Kursk,3,Russia,51.73333359,36.16666412,Russian Standard Time
Kurunegala,5.5,Sri Lanka,7.483333111,80.3666687,India Standard Time
Kuwait,3,Kuwait,29.33333397,48,Arab Standard Time
Kyaikto,6.5,Burma,17.30861092,97.01860809,Myanmar Standard Time
Kyoto,9,Japan,35.01666641,135.75,Tokyo Standard Time
La Jolla,-8,United States,32.84749985,-117.2747192,Pacific Standard Time
La Libertad,-6,El Salvador,13.5666666,-89.28333282,Central America Standard Time
La Paz,-4,Bolivia,-16.04999924,-68.01499939,SA Western Standard Time
La Paz,-7,Mexico,24.13861084,-110.3174973,Mexico Standard Time 2
La Rioja,-3,Argentina,-29.41277695,-66.85472107,SA Eastern Standard Time
La Union,-6,El Salvador,13.33333302,-87.84999847,Central America Standard Time
Laayoune,0,Western Sahara,27.1418,-13.18797,GMT Standard Time
Labuan,8,Malaysia,5.291388988,115.2458344,Singapore Standard Time
Lafayette,-6,United States,30.22416687,-92.01972198,Central Standard Time
Lagos,1,Nigeria,6.449999809,3.466666698,W. Central Africa Standard Time
Lahore,5,Pakistan,31.54500008,74.34055328,Pakistan Standard Time
Lakeland,-5,United States,28.03944397,-81.94972229,Eastern Standard Time
Langkawi,8,Malaysia,6.324166775,99.85083008,Singapore Standard Time
Lansing,-5,United States,42.73361206,-84.54666901,Eastern Standard Time
Lanzhou,8,China,36.06666565,103.75,China Standard Time
Larache,0,Morocco,35.19321,-6.15572,Morocco Standard Time
Las Varas,-7,Mexico,21.17861176,-105.1355591,Mexico Standard Time 2
Las Vegas,-8,United States,36.23305511,-115.246666,Pacific Standard Time
Latakia,2,Syria,35.52138901,35.79249954,Syria Standard Time
Launceston,10,Australia,-41.45000076,147.1333313,Tasmania Standard Time
Laupahoehoe,-10,United States,19.98472214,-155.2361145,Hawaiian Standard Time
Le Havre,1,France,49.5,0.13333334,Romance Standard Time
Leeds,0,United Kingdom,53.81666565,-1.5,GMT Standard Time
Leicester,0,United Kingdom,52.63333511,-1.133333325,GMT Standard Time
Leipzig,1,Germany,51.34999847,12.39999962,W. Europe Standard Time
Leixlip,0,Ireland,53.36694336,-6.488888741,GMT Standard Time
Leon,-6,Mexico,21.12361145,-101.6805573,Mexico Standard Time
Leon,1,Spain,42.59999847,-5.566666603,Romance Standard Time
Lexington,-5,United States,38.0316658,-84.4952774,Eastern Standard Time
Libreville,1,Gabon,0.5,9.416666985,W. Central Africa Standard Time
Lille,1,France,50.63333511,3.066666603,Romance Standard Time
Lilongwe,2,Malawi,-13.98333359,33.76666641,South Africa Standard Time
Lima,-5,Peru,-12.05000019,-77.05000305,SA Pacific Standard Time
Limassol,2,Cyprus,35,33,FLE Standard Time
Limerick,0,Ireland,52.66666794,-8.633333206,GMT Standard Time
Limoux,1,France,43.05444336,2.221388817,Romance Standard Time
Lincoln,-6,United States,40.81361008,-96.70249939,Central Standard Time
Linkoping,1,Sweden,58.41583252,15.62555599,W. Europe Standard Time
Lipetsk,3,Russia,52.61666489,39.56666565,Russian Standard Time
Lisbon,0,Portugal,38.71666718,-9.133333206,GMT Standard Time
Lismore,10,Australia,-28.8125,153.2786102,AUS Eastern Standard Time
Little Rock,-6,United States,34.72444534,-92.27889252,Central Standard Time
Liverpool,0,United Kingdom,53.41666794,-2.966666698,GMT Standard Time
Ljubljana,1,Slovenia,46.04999924,14.5144043,Central Europe Standard Time
Lome,0,Togo,6.166666508,1.350000024,Greenwich Standard Time
London,0,United Kingdom,51.46666718,0.300000012,GMT Standard Time
Long Beach,-8,United States,33.78972244,-118.151947,Pacific Standard Time
Long Branch,-5,United States,40.29583359,-73.99055481,Eastern Standard Time
Longyearbyen,1,Svalbard,78.21666718,15.64999962,W. Europe Standard Time
Los Angeles,-8,United States,34.05222321,-118.2433319,Pacific Standard Time
Los Mochis,-7,Mexico,25.79166603,-108.9872208,Mexico Standard Time 2
Louisville,-5,United States,38.25,-85.76667023,Eastern Standard Time
Luancheng,8,China,37.88333511,114.6500015,China Standard Time
Luanda,1,Angola,-7.166666508,13.33333302,W. Central Africa Standard Time
Lubbock,-6,United States,33.57777786,-101.855278,Central Standard Time
Luchegorsk,10,Russia,46.43333435,134.3000031,Vladivostok Standard Time
Lucknow,5.5,India,26.85000038,80.91666412,India Standard Time
Lugano,1,Switzerland,46.00333405,8.953332901,W. Europe Standard Time
Lugansk,2,Ukraine,48.55944443,39.29833221,Ukraine Standard Time
Lulea,1,Sweden,65.58333588,22.21666718,W. Europe Standard Time
Lumbini,5.75,Nepal,27.48749924,83.26305389,Nepal Standard Time
Lund,1,Sweden,55.70277786,13.19277763,W. Europe Standard Time
Lusaka,2,Zambia,-15.39999962,28.28333282,South Africa Standard Time
Luxembourg,1,Luxembourg,49.61666489,6.150000095,Romance Standard Time
Luxor,2,Egypt,25.7005558,32.63916779,Egypt Standard Time
Lviv,2,Ukraine,49.8330574,24,Ukraine Standard Time
Lyon,1,France,45.75777817,4.832221985,Romance Standard Time
Macapa,-3,Brazil,0.034444444,-51.06666565,SA Eastern Standard Time
Macau,8,China,22.20000076,113.5500031,China Standard Time
Mackay,10,Australia,-21.14999962,149.1833344,E. Australia Standard Time
Madikeri,5.5,India,12.41666603,75.75,India Standard Time
Madison,-6,United States,43.06305695,-89.40083313,Central Standard Time
Madrid,1,Spain,40.3999939,-3.683303833,Romance Standard Time
Madurai,5.5,India,9.916666985,78.1166687,India Standard Time
Magadan,10,Russia,59.56669617,150.7999878,Magadan Standard Time
Magdeburg,1,Germany,52.13333511,11.61666679,W. Europe Standard Time
Magnolia,-6,United States,30.20916748,-95.75055695,Central Standard Time
Mahabalipuram,5.5,India,12.61666679,80.19166565,India Standard Time
Mahdia,1,Tunisia,35.50249863,11.04583359,W. Central Africa Standard Time
Mainz,1,Germany,49.99499893,8.267499924,W. Europe Standard Time
Majuro,12,Marshall Islands,7.116666794,171.0666656,Marshall Islands Standard Time
Makassar,8,Indonesia,-5.151944637,119.4122238,Singapore Standard Time
Malabo,1,Equatorial Guinea,3.752064,8.783333778,W. Central Africa Standard Time
Malaga,1,Spain,36.71666718,-4.416666508,Romance Standard Time
Male,5,Maldives,4.166666508,73.5,West Asia Standard Time
Malmo,1,Sweden,55.60333252,13.00138855,W. Europe Standard Time
Mamoudzou,3,Mayotte,-12.78333378,45.21666718,E. Africa Standard Time
Managua,-6,Nicaragua,12.10000038,-85.69999695,Central America Standard Time
Manama,3,Bahrain,26.20000076,50.59999847,Arab Standard Time
Manaus,-4,Brazil,-3.116666555,-60.01666641,SA Western Standard Time
Manchester,0,United Kingdom,53.48333359,-2.266666651,GMT Standard Time
Mandalay,6.5,Burma,21.97500038,96.08333588,Myanmar Standard Time
Mandarmoni,5.5,India,21.65027809,87.65833282,India Standard Time
Mandurah,8,Australia,-32.53333282,115.75,W. Australia Standard Time
Mangalia,2,Romania,43.81666565,28.58333397,FLE Standard Time
Mangalore,5.5,India,12.86666679,74.84999847,India Standard Time
Manila,8,Philippines,14.58333302,121,Singapore Standard Time
Manisa,2,Turkey,38.6222229,27.42972183,Turkey Standard Time
Mannheim,1,Germany,49.48472214,8.476666451,W. Europe Standard Time
Manzanillo,-5,Cuba,20.35000038,-77.1166687,Cuba Standard Time
Manzanillo,-6,Mexico,19.05055618,-104.3172226,Mexico Standard Time
Maputo,2,Mozambique,-25.96666718,32.53333282,South Africa Standard Time
Maram Bazar,5.5,India,25.47555542,94.13694763,India Standard Time
Marawi,8,Philippines,8.002778053,124.2919464,Singapore Standard Time
Marmaris,2,Turkey,36.85472107,28.27083397,Turkey Standard Time
Marrakech,0,Morocco,31.63333321,-8,Morocco Standard Time
Marseille,1,France,43.28333282,5.383333206,Romance Standard Time
Masafi,4,United Arab Emirates,25.30333328,56.16472244,Arabian Standard Time
Maseru,2,Lesotho,-29.29999924,27.48333359,South Africa Standard Time
Masohi,9,Indonesia,-3.340277672,128.9236145,Tokyo Standard Time
Matale,5.5,Sri Lanka,7.466666698,80.6166687,India Standard Time
Matamoros,-6,Mexico,25.86111069,-97.50222015,Central Standard Time
Mataram,8,Indonesia,-8.581944466,116.1069412,Singapore Standard Time
Mata-Utu,12,Wallis and Futuna,-13.30000019,-176.1666718,Marshall Islands Standard Time
Mathura,5.5,India,27.49250031,77.6736145,India Standard Time
Mazari Sharif,4.5,Afghanistan,36.70750046,67.10805511,Afghanistan Standard Time
Mazatlan,-7,Mexico,23.21666718,-106.4166641,Mexico Standard Time 2
Mbabane,2,Swaziland,-26.31666756,31.14999962,South Africa Standard Time
Mbour,0,Senegal,14.41666698,-16.96666718,Greenwich Standard Time
Mdina,1,Malta,35.88583374,14.40166664,W. Europe Standard Time
Mecca,3,Saudi Arabia,21.41666603,39.81666565,Arab Standard Time
Medan,7,Indonesia,3.583333254,98.68333435,SE Asia Standard Time
Medellin,-5,Colombia,6.235833168,-75.57527924,SA Pacific Standard Time
Medina,3,Saudi Arabia,24.4608326,39.6202774,Arab Standard Time
Melaque,-6,Mexico,19.22527695,-104.7038879,Mexico Standard Time
Melbourne,10,Australia,-37.81669617,144.9667053,AUS Eastern Standard Time
Melbourne,-5,United States,28.08333397,-80.59999847,Eastern Standard Time
Memphis,-6,United States,35.15000153,-90.05000305,Central Standard Time
Mendoza,-3,Argentina,-32.88249969,-68.81639099,SA Eastern Standard Time
Menlo Park,-8,United States,37.45388794,-122.1811142,Pacific Standard Time
Merida,-6,Mexico,20.97972298,-89.6158371,Mexico Standard Time
Mexicali,-8,Mexico,32.65000153,-115.4666672,Pacific Standard Time
Mexico City,-6,Mexico,19.43305588,-99.13305664,Mexico Standard Time
Miami,-5,United States,25.77416611,-80.1902771,Eastern Standard Time
Milan,1,Italy,45.46666718,9.183333397,W. Europe Standard Time
Mill Valley,-8,United States,37.90611267,-122.5449982,Pacific Standard Time
Milwaukee,-6,United States,43.03333282,-87.90000153,Central Standard Time
Minneapolis,-6,United States,44.97750092,-93.26444244,Central Standard Time
Minsk,3,Belarus,53.89999008,27.56669044,Belarus Standard Time
Miramar,-5,United States,25.97861099,-80.33361053,Eastern Standard Time
Mission ,-8,Canada,49.1333313,-122.3000031,Pacific Standard Time
Mississauga,-5,Canada,43.54861069,-79.62638855,Eastern Standard Time
Mo,1,Norway,66.33333588,14.1833334,W. Europe Standard Time
Mobile,-6,United States,30.69444466,-88.04305267,Central Standard Time
Mogadishu,3,Somalia,2.033333302,45.34999847,E. Africa Standard Time
Molalla,-8,United States,45.14749908,-122.5772247,Pacific Standard Time
Monaco,1,Monaco,43.73249817,7.418889046,Romance Standard Time
Monastir,1,Tunisia,35.78333282,10.83666706,W. Central Africa Standard Time
Moncton,-4,Canada,46.09444427,-64.77527618,Atlantic Standard Time
Monrovia,0,Liberia,6.300000191,-10.78333378,Greenwich Standard Time
Monte Carlo,1,Monaco,43.74055481,7.425555706,Romance Standard Time
Monterey,-8,United States,36.60027695,-121.894722,Pacific Standard Time
Monterrey,-6,Mexico,25.66670227,-100.3167038,Mexico Standard Time
Montevideo,-3,Uruguay,-34.90000153,-56.15000153,Uruguay Standard Time
Montgomery,-6,United States,32.37555695,-86.29972076,Central Standard Time
Montgomery,-6,United States,30.3880558,-95.69611359,Central Standard Time
Montpelier,-5,United States,44.26277924,-72.5716629,Eastern Standard Time
Montpellier,1,France,43.61666489,3.866666555,Romance Standard Time
Montpeyroux,1,France,43.69555664,3.505000114,Romance Standard Time
Montreal,-5,Canada,45.54555511,-73.63916779,Eastern Standard Time
Moroni,3,Comoros,-11.69999981,43.25,E. Africa Standard Time
Moscow,3,Russia,55.75219727,37.58333206,Russian Standard Time
Motul,-6,Mexico,21.09444427,-89.28360748,Mexico Standard Time
Mount Hagen,10,Papua New Guinea,-5.864722252,144.2200012,West Pacific Standard Time
Mount Shasta City,-8,United States,41.31000137,-122.3105545,Pacific Standard Time
Mountain View,-8,United States,37.38333511,-122.0833359,Pacific Standard Time
M'sila,1,Algeria,35.70583,4.54194,W. Central Africa Standard Time
Mudumalai,5.5,India,11.57638931,76.58305359,India Standard Time
